Customer_ID,Age,Gender,Location,Device,Customer_Type,Channel,Campaign_Type,Impressions,Clicks,Conversions,Campaign_Cost,Revenue,Discount_Used,Bounce_Rate_%,Session_Duration_sec,Email_Opened,Ad_Position,Date,Month
CUST103705,46,Female,Delhi,Desktop,Returning,Affiliate,Awareness,60168,2365,154,"$9,972.00",$449.00,No,57.01,445,No,Bottom,6/28/2024,June
CUST103706,20,Male,Kolkata,Desktop,Returning,Affiliate,Conversion,23255,5405,355,"$4,681.00","$30,415.00",Yes,76.03,585,Yes,Top,4/20/2024,April
CUST103707,30,Male,Hyderabad,Mobile,Returning,Affiliate,Consideration,7813,5293,318,"$3,704.00","$22,794.00",Yes,72.61,880,No,Top,12/12/2024,December
CUST103708,27,Female,Kolkata,Tablet,New,Email,Conversion,77024,4909,114,"$7,493.00","$29,844.00",Yes,63.35,193,Yes,Top,10/19/2024,October
CUST103709,53,Male,Bangalore,Tablet,Returning,Affiliate,Conversion,29465,2792,302,"$8,045.00","$2,763.00",No,27.56,523,No,Top,2/10/2024,February
CUST103710,26,Female,Pune,Tablet,Returning,Affiliate,Awareness,19699,938,141,"$5,864.00","$11,971.00",No,75.31,771,No,Bottom,2/22/2024,February
CUST103711,44,Male,Bangalore,Tablet,Returning,Organic,Awareness,47884,5215,278,"$5,209.00","$24,510.00",No,86.6,336,Yes,Top,9/29/2024,September
CUST103712,51,Male,Mumbai,Desktop,Returning,Google Ads,Conversion,46722,3262,15,"$4,728.00","$38,034.00",Yes,24.7,582,Yes,Top,12/4/2024,December
CUST103713,18,Male,Pune,Mobile,Returning,Email,Consideration,1476,4875,147,"$2,462.00","$31,097.00",Yes,82.83,706,Yes,Bottom,2/24/2024,February
CUST103714,49,Female,Mumbai,Tablet,New,Organic,Awareness,17633,4941,386,"$3,387.00","$10,681.00",Yes,78.24,365,No,Bottom,9/23/2024,September
CUST103715,42,Male,Mumbai,Desktop,Returning,Social Media,Conversion,69591,1971,261,"$4,539.00","$18,034.00",Yes,88.34,786,No,Top,6/13/2024,June
CUST103716,46,Female,Mumbai,Desktop,Returning,Influencer,Awareness,57232,293,28,"$7,084.00","$26,664.00",No,35.54,611,No,Top,2/8/2024,February
CUST103717,24,Female,Chennai,Mobile,New,Google Ads,Awareness,21683,2365,259,"$2,933.00","$20,631.00",Yes,84.73,531,Yes,Bottom,8/17/2024,August
CUST103718,20,Male,Pune,Tablet,Returning,Organic,Consideration,19899,4327,113,"$5,433.00","$20,650.00",No,24.36,552,Yes,Bottom,3/26/2024,March
CUST103719,37,Female,Ahmedabad,Mobile,New,Organic,Conversion,12318,3093,7,"$6,652.00","$18,768.00",No,24.01,115,No,Top,6/11/2024,June
CUST103720,37,Female,Pune,Tablet,Returning,Affiliate,Conversion,41728,975,303,"$7,421.00","$25,576.00",Yes,18.56,152,No,Middle,6/22/2024,June
CUST103721,47,Male,Chennai,Mobile,New,Social Media,Conversion,69064,2356,254,"$5,510.00","$7,914.00",No,44.22,794,No,Middle,3/7/2024,March
CUST103722,52,Female,Hyderabad,Tablet,New,Social Media,Conversion,71275,3777,83,"$3,932.00","$38,337.00",Yes,10.97,804,No,Middle,8/22/2024,August
CUST103723,52,Female,Ahmedabad,Tablet,New,Affiliate,Conversion,77435,5710,15,"$9,537.00","$33,951.00",No,40.51,191,Yes,Middle,11/22/2024,November
CUST103724,56,Male,Chennai,Mobile,Returning,Organic,Awareness,58566,4081,302,"$8,339.00","$25,610.00",Yes,60.07,710,Yes,Bottom,11/25/2024,November
CUST103725,44,Male,Ahmedabad,Tablet,Returning,Organic,Awareness,15869,4812,286,"$1,997.00","$23,488.00",Yes,16.26,237,Yes,Middle,1/27/2024,January
CUST103726,43,Male,Delhi,Mobile,New,Affiliate,Awareness,17198,2908,95,$709.00,"$18,547.00",Yes,75.48,151,Yes,Top,7/28/2024,July
CUST103727,31,Female,Bangalore,Mobile,New,Google Ads,Awareness,54648,2738,121,"$3,527.00","$25,316.00",No,33.42,510,Yes,Bottom,1/11/2024,January
CUST103728,34,Female,Bangalore,Tablet,New,Email,Consideration,47047,5818,225,"$1,214.00","$27,921.00",Yes,13.72,81,Yes,Bottom,3/10/2024,March
CUST103729,35,Male,Mumbai,Tablet,New,Google Ads,Consideration,32135,616,28,"$9,674.00","$32,245.00",Yes,39.97,699,No,Middle,10/2/2024,October
CUST103730,46,Female,Pune,Mobile,New,Email,Conversion,65615,2340,75,"$8,578.00","$3,079.00",Yes,21.07,869,Yes,Middle,1/28/2024,January
CUST103731,37,Male,Pune,Desktop,New,Social Media,Consideration,29816,4404,323,"$8,898.00","$11,546.00",No,73.62,245,Yes,Top,3/9/2024,March
CUST103732,44,Male,Mumbai,Mobile,New,Influencer,Awareness,32867,2259,118,"$4,915.00","$30,929.00",Yes,36.72,39,No,Top,4/27/2024,April
CUST103733,35,Male,Delhi,Desktop,New,Affiliate,Awareness,45750,4381,170,"$2,357.00","$13,904.00",No,19.36,178,No,Bottom,5/24/2024,May
CUST103734,21,Female,Bangalore,Desktop,New,Google Ads,Awareness,55185,3864,33,"$7,725.00","$23,853.00",No,46.29,518,No,Bottom,9/10/2024,September
CUST103735,18,Female,Chennai,Mobile,New,Social Media,Awareness,36938,855,261,"$2,625.00","$28,036.00",Yes,46.16,533,Yes,Top,6/4/2024,June
CUST103736,18,Male,Hyderabad,Mobile,Returning,Google Ads,Awareness,57700,4793,304,"$3,504.00","$30,379.00",Yes,32.05,492,Yes,Middle,10/12/2024,October
CUST103737,43,Male,Ahmedabad,Mobile,New,Organic,Conversion,18793,1011,187,"$9,972.00","$27,049.00",Yes,36.16,604,No,Middle,8/18/2024,August
CUST103738,37,Female,Ahmedabad,Desktop,Returning,Email,Conversion,12788,4796,50,"$4,963.00","$25,970.00",Yes,71.51,447,No,Top,1/9/2024,January
CUST103739,40,Male,Ahmedabad,Mobile,New,Affiliate,Awareness,70499,720,8,"$8,767.00","$5,591.00",No,61.1,567,No,Middle,6/3/2024,June
CUST103740,27,Female,Ahmedabad,Mobile,Returning,Organic,Conversion,72810,5026,132,"$8,968.00","$14,387.00",No,27.17,206,Yes,Middle,1/3/2024,January
CUST103741,28,Male,Kolkata,Tablet,New,Email,Consideration,33009,4935,365,"$2,545.00","$3,374.00",Yes,85.85,853,No,Middle,1/10/2024,January
CUST103742,58,Male,Delhi,Tablet,Returning,Organic,Consideration,11954,5579,191,"$7,791.00","$23,075.00",No,34.38,847,No,Bottom,1/24/2024,January
CUST103743,58,Female,Ahmedabad,Tablet,New,Email,Awareness,46355,1653,15,"$2,831.00","$1,823.00",Yes,52.68,526,Yes,Top,3/7/2024,March
CUST103744,22,Female,Pune,Mobile,New,Email,Conversion,20154,3889,186,"$5,604.00","$21,217.00",No,55.69,609,Yes,Top,11/16/2024,November
CUST103745,18,Female,Kolkata,Mobile,New,Organic,Awareness,62174,4701,183,"$5,952.00","$6,955.00",Yes,27.09,114,No,Middle,6/19/2024,June
CUST103746,34,Female,Mumbai,Mobile,Returning,Social Media,Conversion,26329,97,192,$326.00,"$20,879.00",Yes,33.3,667,Yes,Top,10/1/2024,October
CUST103747,39,Female,Bangalore,Desktop,New,Affiliate,Awareness,61141,5007,83,"$7,806.00","$28,230.00",Yes,48.46,162,No,Top,7/19/2024,July
CUST103748,51,Male,Kolkata,Desktop,New,Influencer,Awareness,55238,3765,383,"$6,554.00","$9,872.00",No,30.51,707,No,Bottom,8/27/2024,August
CUST103749,58,Male,Mumbai,Tablet,New,Google Ads,Awareness,9481,2766,393,$670.00,"$37,535.00",Yes,34.45,773,Yes,Top,12/12/2024,December
CUST103750,46,Female,Pune,Desktop,Returning,Email,Consideration,11759,3305,174,"$6,129.00","$24,008.00",No,59.05,705,No,Top,2/5/2024,February
CUST103751,21,Female,Ahmedabad,Desktop,Returning,Affiliate,Conversion,36821,1952,91,"$7,068.00","$27,788.00",Yes,68.7,549,Yes,Top,10/29/2024,October
CUST103752,22,Male,Mumbai,Desktop,New,Google Ads,Conversion,42272,3270,290,"$8,477.00","$12,927.00",No,74.08,442,No,Middle,6/17/2024,June
CUST103753,28,Male,Chennai,Tablet,New,Affiliate,Consideration,30880,2638,61,"$6,912.00","$27,352.00",No,19.74,225,No,Middle,3/9/2024,March
CUST103754,38,Female,Kolkata,Tablet,Returning,Organic,Consideration,35848,2672,32,"$5,711.00","$12,784.00",Yes,68.96,352,Yes,Middle,3/1/2024,March
CUST103755,52,Female,Kolkata,Desktop,Returning,Google Ads,Conversion,25049,5274,142,"$4,323.00","$4,061.00",No,84.91,74,No,Middle,3/24/2024,March
CUST103756,29,Male,Ahmedabad,Mobile,New,Affiliate,Conversion,33672,2550,340,"$1,927.00","$16,020.00",Yes,56.46,215,No,Bottom,9/22/2024,September
CUST103757,43,Female,Bangalore,Tablet,New,Influencer,Awareness,8644,4945,361,"$8,620.00","$25,111.00",Yes,58.37,92,No,Middle,9/9/2024,September
CUST103758,36,Male,Mumbai,Desktop,New,Affiliate,Awareness,19728,1784,122,"$7,638.00","$38,442.00",Yes,86.43,303,Yes,Top,4/17/2024,April
CUST103759,24,Male,Bangalore,Mobile,Returning,Affiliate,Conversion,68372,5207,114,"$7,317.00","$26,234.00",No,79.55,106,Yes,Top,12/22/2024,December
CUST103760,24,Female,Kolkata,Mobile,Returning,Email,Conversion,41114,5601,372,"$8,686.00","$37,486.00",No,54.61,110,No,Bottom,6/2/2024,June
CUST103761,43,Male,Mumbai,Tablet,New,Email,Awareness,14513,784,356,"$1,294.00","$5,408.00",Yes,71.27,719,Yes,Middle,4/30/2024,April
CUST103762,57,Male,Mumbai,Mobile,Returning,Email,Consideration,66125,4132,393,"$1,905.00","$9,712.00",Yes,24.47,299,Yes,Top,11/20/2024,November
CUST103763,22,Male,Bangalore,Tablet,Returning,Organic,Conversion,30496,4267,79,"$1,637.00","$11,422.00",Yes,43.05,256,No,Bottom,4/6/2024,April
CUST103764,38,Female,Chennai,Desktop,New,Affiliate,Conversion,30637,480,241,"$5,855.00","$30,960.00",No,67.23,868,No,Bottom,6/6/2024,June
CUST103765,31,Male,Mumbai,Tablet,New,Influencer,Consideration,75845,4363,135,"$8,689.00","$8,226.00",Yes,33.09,151,No,Middle,4/7/2024,April
CUST103766,21,Female,Chennai,Mobile,New,Google Ads,Consideration,30580,619,364,"$1,668.00","$35,335.00",Yes,46.31,223,Yes,Bottom,12/8/2024,December
CUST103767,40,Male,Delhi,Tablet,Returning,Email,Consideration,53246,4213,94,"$2,631.00","$12,106.00",Yes,23.82,815,No,Top,12/27/2024,December
CUST103768,59,Male,Hyderabad,Tablet,Returning,Social Media,Conversion,75753,5217,263,"$9,171.00","$6,735.00",Yes,81.82,87,Yes,Bottom,6/1/2024,June
CUST103769,37,Male,Delhi,Desktop,New,Affiliate,Conversion,79596,4654,140,"$9,407.00","$19,475.00",Yes,81.65,479,Yes,Top,7/14/2024,July
CUST103770,32,Male,Hyderabad,Mobile,Returning,Influencer,Conversion,28766,315,87,"$7,418.00","$4,570.00",No,48.27,54,No,Middle,1/7/2024,January
CUST103771,46,Male,Delhi,Tablet,Returning,Influencer,Awareness,33188,4553,236,"$6,558.00","$11,511.00",No,25.36,582,No,Top,12/8/2024,December
CUST103772,25,Female,Hyderabad,Desktop,Returning,Email,Consideration,44622,1442,58,"$4,021.00","$4,429.00",Yes,64.34,468,No,Middle,9/18/2024,September
CUST103773,58,Female,Mumbai,Desktop,Returning,Organic,Consideration,1215,2039,336,"$1,769.00","$7,189.00",No,27.08,213,Yes,Middle,1/17/2024,January
CUST103774,36,Male,Bangalore,Desktop,New,Email,Awareness,15663,684,174,"$6,736.00","$16,821.00",Yes,28.29,98,Yes,Bottom,10/7/2024,October
CUST103775,56,Female,Bangalore,Desktop,Returning,Organic,Awareness,19325,3463,59,"$9,865.00","$34,000.00",No,87.76,651,No,Middle,12/11/2024,December
CUST103776,45,Female,Ahmedabad,Desktop,New,Social Media,Awareness,38536,2441,168,$622.00,"$4,466.00",No,17.96,530,Yes,Top,9/18/2024,September
CUST103777,44,Male,Pune,Tablet,Returning,Social Media,Awareness,52473,5119,51,"$3,551.00","$4,176.00",Yes,40.34,438,Yes,Top,3/22/2024,March
CUST103778,21,Female,Ahmedabad,Tablet,New,Email,Consideration,49305,3698,227,"$9,934.00","$24,522.00",Yes,54.39,556,No,Bottom,11/15/2024,November
CUST103779,32,Female,Hyderabad,Mobile,Returning,Google Ads,Awareness,24944,578,247,"$4,763.00","$21,199.00",No,18.62,583,Yes,Middle,8/26/2024,August
CUST103780,52,Female,Pune,Tablet,New,Email,Awareness,55803,2552,331,"$9,245.00","$17,748.00",Yes,13.12,471,No,Middle,8/3/2024,August
CUST103781,54,Female,Chennai,Mobile,New,Email,Consideration,24280,1127,375,"$9,032.00","$18,400.00",No,53.39,102,Yes,Top,12/4/2024,December
CUST103782,18,Male,Chennai,Mobile,Returning,Influencer,Consideration,16533,4781,35,"$6,729.00","$27,676.00",Yes,19.16,877,No,Middle,9/2/2024,September
CUST103783,20,Female,Pune,Mobile,Returning,Email,Consideration,77988,4598,332,"$6,081.00","$11,726.00",Yes,30.09,311,No,Middle,12/19/2024,December
CUST103784,41,Male,Hyderabad,Tablet,New,Email,Consideration,19785,3387,98,"$4,704.00","$39,561.00",No,49.78,90,No,Middle,4/3/2024,April
CUST103785,44,Male,Bangalore,Desktop,Returning,Email,Conversion,25258,4954,68,"$3,137.00","$20,991.00",No,37.8,363,No,Middle,1/31/2024,January
CUST103786,57,Female,Hyderabad,Mobile,New,Google Ads,Conversion,30110,125,140,"$7,399.00","$32,251.00",No,66.84,635,No,Top,12/14/2024,December
CUST103787,53,Male,Chennai,Desktop,New,Influencer,Conversion,40100,3698,199,"$5,212.00","$15,157.00",No,87,84,Yes,Top,5/11/2024,May
CUST103788,51,Female,Mumbai,Mobile,New,Affiliate,Conversion,43082,5348,266,"$7,388.00","$17,300.00",Yes,70.26,423,Yes,Top,11/18/2024,November
CUST103789,46,Male,Pune,Tablet,New,Affiliate,Consideration,65408,1726,7,"$8,882.00","$34,477.00",No,90,315,No,Top,1/23/2024,January
CUST103790,41,Female,Pune,Mobile,Returning,Affiliate,Conversion,10434,810,61,"$2,393.00","$7,977.00",No,41.11,614,Yes,Bottom,11/7/2024,November
CUST103791,41,Female,Chennai,Tablet,Returning,Affiliate,Awareness,48147,831,139,"$6,454.00","$9,708.00",Yes,34.42,280,No,Middle,4/20/2024,April
CUST103792,59,Male,Hyderabad,Desktop,Returning,Influencer,Awareness,9632,4965,394,"$2,363.00","$9,414.00",No,27.01,813,No,Middle,9/28/2024,September
CUST103793,21,Female,Pune,Tablet,Returning,Email,Awareness,17920,189,332,"$7,649.00","$31,639.00",No,80.79,432,No,Bottom,8/25/2024,August
CUST103794,20,Female,Bangalore,Desktop,Returning,Affiliate,Conversion,36748,4465,396,"$9,039.00","$14,543.00",Yes,41.19,474,No,Middle,11/25/2024,November
CUST103795,51,Female,Pune,Tablet,New,Email,Conversion,54472,5815,360,"$1,374.00","$26,497.00",No,66.88,164,Yes,Top,7/30/2024,July
CUST103796,40,Female,Hyderabad,Mobile,Returning,Affiliate,Awareness,60855,5730,341,"$4,545.00","$18,946.00",No,63.98,63,No,Middle,4/25/2024,April
CUST103797,40,Male,Chennai,Mobile,Returning,Google Ads,Conversion,55810,1952,109,"$1,811.00","$8,500.00",No,14.57,11,No,Middle,9/21/2024,September
CUST103798,22,Male,Bangalore,Tablet,Returning,Email,Consideration,66760,1771,171,"$9,774.00","$37,399.00",Yes,80.37,79,Yes,Bottom,12/18/2024,December
CUST103799,48,Male,Bangalore,Desktop,New,Influencer,Conversion,33455,5220,57,"$7,758.00","$15,471.00",Yes,48.92,269,Yes,Bottom,10/13/2024,October
CUST103800,58,Female,Pune,Desktop,Returning,Organic,Awareness,63848,468,343,$924.00,"$16,800.00",No,27.88,736,No,Top,7/28/2024,July
CUST103801,23,Male,Hyderabad,Desktop,Returning,Google Ads,Awareness,54482,2699,396,"$6,225.00","$35,093.00",Yes,88.33,568,Yes,Bottom,8/22/2024,August
CUST103802,54,Female,Pune,Tablet,Returning,Organic,Conversion,36040,1144,7,"$7,829.00","$35,644.00",Yes,70.25,616,No,Middle,3/26/2024,March
CUST103803,27,Female,Kolkata,Tablet,Returning,Google Ads,Conversion,53352,1412,362,"$6,868.00","$18,911.00",No,59.34,185,Yes,Middle,8/28/2024,August
CUST103804,57,Female,Mumbai,Tablet,Returning,Influencer,Awareness,19823,1838,375,"$6,737.00","$25,821.00",No,89.07,450,Yes,Top,3/24/2024,March
CUST103805,24,Male,Ahmedabad,Tablet,New,Google Ads,Awareness,67174,1703,63,"$4,099.00","$34,626.00",Yes,70.53,330,No,Top,2/25/2024,February
CUST103806,56,Male,Chennai,Desktop,Returning,Email,Conversion,7711,3621,307,"$8,653.00","$5,298.00",No,19.69,501,Yes,Top,10/3/2024,October
CUST103807,55,Male,Kolkata,Desktop,Returning,Social Media,Conversion,58047,1875,389,$822.00,"$9,731.00",No,89.29,195,No,Bottom,6/8/2024,June
CUST103808,38,Male,Ahmedabad,Tablet,Returning,Social Media,Awareness,47503,4880,326,"$9,722.00","$33,574.00",No,57.81,127,Yes,Middle,5/15/2024,May
CUST103809,37,Female,Mumbai,Tablet,New,Affiliate,Awareness,32648,1308,277,"$3,352.00","$5,150.00",Yes,33.95,700,Yes,Bottom,9/3/2024,September
CUST103810,20,Male,Bangalore,Desktop,Returning,Affiliate,Awareness,25436,2269,190,"$8,000.00","$38,328.00",No,75.4,768,No,Middle,6/1/2024,June
CUST103811,39,Male,Pune,Desktop,Returning,Email,Awareness,61226,1161,221,"$9,927.00","$4,296.00",Yes,13.83,312,Yes,Bottom,11/15/2024,November
CUST103812,21,Male,Mumbai,Mobile,New,Influencer,Awareness,66641,5262,78,"$8,086.00","$18,461.00",No,62.35,342,No,Top,6/24/2024,June
CUST103813,45,Male,Delhi,Tablet,Returning,Email,Awareness,15924,1068,36,"$3,473.00","$29,532.00",Yes,22.74,847,No,Middle,6/30/2024,June
CUST103814,29,Female,Mumbai,Mobile,New,Affiliate,Awareness,17249,2436,187,"$3,368.00","$13,301.00",Yes,17,683,Yes,Middle,3/28/2024,March
CUST103815,55,Male,Pune,Desktop,Returning,Google Ads,Conversion,34166,4500,147,$845.00,"$36,312.00",Yes,38.32,473,Yes,Middle,3/7/2024,March
CUST103816,53,Male,Ahmedabad,Desktop,New,Organic,Consideration,29358,5710,94,"$7,532.00","$6,643.00",No,38.51,704,No,Bottom,7/3/2024,July
CUST103817,58,Male,Pune,Tablet,New,Email,Consideration,44231,2341,114,"$4,363.00","$36,006.00",Yes,58.04,361,Yes,Bottom,3/22/2024,March
CUST103818,22,Female,Chennai,Mobile,New,Email,Conversion,28140,4649,172,"$8,239.00","$21,090.00",No,55.23,309,Yes,Middle,7/24/2024,July
CUST103819,30,Male,Mumbai,Desktop,New,Influencer,Consideration,22264,2411,121,"$6,804.00","$12,312.00",Yes,65.04,216,No,Top,10/17/2024,October
CUST103820,40,Male,Pune,Mobile,Returning,Affiliate,Conversion,48437,3412,313,"$3,094.00","$19,704.00",Yes,23.93,125,Yes,Top,10/7/2024,October
CUST103821,47,Male,Pune,Mobile,New,Email,Conversion,16973,5278,203,"$9,827.00","$27,876.00",No,79.67,333,No,Top,3/9/2024,March
CUST103822,54,Female,Kolkata,Mobile,New,Google Ads,Conversion,50640,4222,164,"$7,537.00","$35,433.00",Yes,78.69,853,Yes,Middle,8/7/2024,August
CUST103823,42,Female,Chennai,Mobile,Returning,Organic,Conversion,56709,941,221,"$9,525.00","$2,349.00",No,27.3,403,Yes,Top,5/29/2024,May
CUST103824,44,Male,Kolkata,Mobile,Returning,Google Ads,Consideration,68476,729,258,"$4,611.00","$13,144.00",Yes,47.89,459,No,Middle,7/21/2024,July
CUST103825,31,Male,Chennai,Tablet,New,Social Media,Conversion,13961,5108,76,"$8,231.00","$16,880.00",Yes,49.04,353,Yes,Top,3/25/2024,March
CUST103826,53,Female,Chennai,Tablet,New,Affiliate,Awareness,6063,466,74,"$8,373.00","$33,153.00",No,83.7,281,Yes,Middle,2/14/2024,February
CUST103827,56,Female,Ahmedabad,Mobile,Returning,Google Ads,Conversion,11903,2529,221,"$9,335.00","$33,512.00",No,82.45,812,No,Middle,1/8/2024,January
CUST103828,33,Female,Kolkata,Tablet,New,Influencer,Consideration,26565,3307,200,"$8,076.00","$31,774.00",Yes,15.4,257,No,Top,3/19/2024,March
CUST103829,39,Female,Chennai,Desktop,Returning,Organic,Consideration,48874,2873,221,"$1,732.00","$13,699.00",No,86.64,49,No,Middle,9/4/2024,September
CUST103830,38,Female,Delhi,Mobile,Returning,Affiliate,Consideration,77397,1092,92,"$7,669.00","$12,098.00",No,15.48,474,Yes,Bottom,6/26/2024,June
CUST103831,38,Male,Ahmedabad,Tablet,New,Google Ads,Consideration,5929,3708,37,"$1,540.00","$6,028.00",Yes,53.97,248,No,Top,4/28/2024,April
CUST103832,25,Male,Bangalore,Tablet,Returning,Email,Awareness,59293,3148,233,"$2,123.00","$16,250.00",No,34.93,593,No,Middle,6/27/2024,June
CUST103833,33,Male,Pune,Desktop,Returning,Affiliate,Conversion,9782,3617,120,"$6,499.00","$14,508.00",Yes,41.24,870,Yes,Top,9/5/2024,September
CUST103834,48,Male,Hyderabad,Desktop,New,Google Ads,Awareness,55851,4454,48,"$3,525.00","$9,382.00",No,60.14,555,Yes,Middle,10/18/2024,October
CUST103835,59,Female,Chennai,Desktop,Returning,Email,Conversion,77857,4138,33,"$3,828.00","$31,318.00",Yes,56.71,647,Yes,Top,3/30/2024,March
CUST103836,27,Female,Bangalore,Desktop,Returning,Social Media,Conversion,52267,1087,153,"$8,390.00","$30,568.00",No,23.4,691,Yes,Top,6/19/2024,June
CUST103837,49,Female,Chennai,Mobile,New,Organic,Awareness,8842,5910,129,"$8,180.00","$34,804.00",Yes,87.58,255,Yes,Top,5/11/2024,May
CUST103838,51,Female,Ahmedabad,Tablet,Returning,Affiliate,Awareness,15153,456,378,"$9,526.00","$31,960.00",No,12.3,517,No,Middle,7/2/2024,July
CUST103839,26,Female,Ahmedabad,Tablet,Returning,Affiliate,Consideration,65152,5024,55,"$7,142.00","$29,568.00",No,37.47,474,Yes,Top,3/3/2024,March
CUST103840,34,Male,Bangalore,Desktop,New,Google Ads,Conversion,5934,1112,99,"$4,809.00","$29,500.00",Yes,74.11,781,Yes,Top,3/1/2024,March
CUST103841,28,Male,Hyderabad,Tablet,Returning,Social Media,Conversion,67019,613,134,"$5,942.00","$25,159.00",No,78.07,32,No,Middle,10/5/2024,October
CUST103842,49,Male,Ahmedabad,Tablet,Returning,Influencer,Conversion,67855,2580,371,"$2,748.00","$31,105.00",Yes,73.78,148,No,Middle,6/27/2024,June
CUST103843,27,Male,Mumbai,Tablet,Returning,Google Ads,Conversion,6960,5112,35,"$3,126.00","$18,231.00",No,39.8,544,Yes,Top,3/25/2024,March
CUST103844,39,Male,Delhi,Desktop,Returning,Google Ads,Conversion,14416,296,167,"$4,964.00","$17,120.00",No,63.87,710,Yes,Middle,10/31/2024,October
CUST103845,34,Female,Pune,Tablet,New,Influencer,Conversion,9878,4607,205,"$1,281.00","$16,168.00",Yes,71.14,334,Yes,Bottom,10/5/2024,October
CUST103846,21,Female,Mumbai,Tablet,Returning,Influencer,Consideration,69475,102,281,"$2,397.00","$33,178.00",No,56.24,445,No,Bottom,4/3/2024,April
CUST103847,42,Female,Kolkata,Tablet,New,Influencer,Conversion,27640,3403,83,"$8,485.00","$5,592.00",Yes,64.32,496,No,Bottom,7/29/2024,July
CUST103848,38,Female,Hyderabad,Mobile,Returning,Organic,Consideration,56885,5365,74,"$2,932.00","$22,949.00",No,54.29,326,No,Bottom,10/6/2024,October
CUST103849,54,Female,Delhi,Mobile,New,Influencer,Conversion,16713,487,89,"$3,196.00","$9,696.00",No,14.4,270,No,Bottom,10/13/2024,October
CUST103850,55,Male,Delhi,Tablet,Returning,Influencer,Conversion,38752,5280,120,"$3,424.00","$28,645.00",Yes,31.86,240,No,Bottom,7/26/2024,July
CUST103851,18,Male,Delhi,Tablet,New,Email,Awareness,57189,1017,98,"$4,996.00",$435.00,No,66.21,26,No,Bottom,1/10/2024,January
CUST103852,42,Male,Hyderabad,Tablet,New,Email,Conversion,28828,2399,324,"$8,699.00","$21,839.00",No,29.32,608,Yes,Bottom,11/12/2024,November
CUST103853,53,Female,Chennai,Tablet,Returning,Influencer,Awareness,46409,5068,271,"$3,084.00","$27,386.00",Yes,46.44,299,Yes,Bottom,4/18/2024,April
CUST103854,34,Female,Chennai,Tablet,Returning,Organic,Awareness,64323,1312,74,"$5,869.00","$8,351.00",No,52.77,103,Yes,Bottom,6/9/2024,June
CUST103855,58,Female,Ahmedabad,Tablet,New,Organic,Awareness,5453,4115,352,"$4,566.00","$11,649.00",No,63.68,484,Yes,Middle,2/13/2024,February
CUST103856,41,Female,Kolkata,Mobile,New,Social Media,Consideration,70630,1387,136,"$5,461.00","$2,195.00",Yes,30.73,490,Yes,Top,10/7/2024,October
CUST103857,19,Male,Chennai,Desktop,New,Organic,Awareness,9340,5115,260,"$9,207.00","$3,669.00",Yes,57.62,665,No,Bottom,3/22/2024,March
CUST103858,57,Female,Ahmedabad,Tablet,New,Social Media,Awareness,70982,3954,211,"$3,350.00","$5,606.00",No,57.72,642,Yes,Middle,4/29/2024,April
CUST103859,32,Male,Mumbai,Tablet,New,Influencer,Awareness,75287,113,375,"$4,036.00","$4,607.00",Yes,77.6,373,Yes,Top,10/8/2024,October
CUST103860,49,Female,Ahmedabad,Tablet,New,Organic,Conversion,67023,942,42,$889.00,"$6,831.00",Yes,54.16,872,No,Bottom,2/1/2024,February
CUST103861,56,Male,Pune,Desktop,Returning,Email,Consideration,37891,3161,97,"$3,252.00","$30,786.00",Yes,33.61,776,Yes,Top,4/17/2024,April
CUST103862,23,Female,Ahmedabad,Tablet,Returning,Social Media,Consideration,10219,1929,285,"$9,894.00","$35,633.00",Yes,51.82,61,Yes,Bottom,9/23/2024,September
CUST103863,18,Female,Delhi,Tablet,New,Email,Consideration,6649,3474,73,"$7,976.00","$19,195.00",Yes,18.58,132,No,Middle,5/27/2024,May
CUST103864,40,Male,Kolkata,Desktop,New,Google Ads,Consideration,56468,5327,127,"$8,375.00","$19,524.00",No,58.62,285,Yes,Middle,6/24/2024,June
CUST103865,56,Male,Kolkata,Tablet,Returning,Email,Conversion,45779,2649,31,"$3,125.00","$26,946.00",No,83.29,441,Yes,Bottom,1/25/2024,January
CUST103866,34,Female,Delhi,Desktop,New,Influencer,Awareness,2401,1899,215,$515.00,"$8,791.00",No,52.38,105,Yes,Top,10/25/2024,October
CUST103867,51,Male,Mumbai,Desktop,New,Organic,Conversion,19287,1824,272,$887.00,"$32,474.00",No,33.37,107,No,Bottom,7/23/2024,July
CUST103868,58,Female,Ahmedabad,Tablet,Returning,Organic,Consideration,71191,1178,363,"$2,885.00","$33,394.00",Yes,42.44,438,No,Top,12/30/2024,December
CUST103869,46,Female,Chennai,Mobile,Returning,Affiliate,Conversion,25621,3240,66,"$2,315.00","$1,322.00",No,82.15,892,No,Middle,7/6/2024,July
CUST103870,26,Male,Ahmedabad,Mobile,New,Influencer,Conversion,6517,5241,230,"$2,424.00","$22,027.00",Yes,75.05,230,No,Bottom,4/28/2024,April
CUST103871,30,Female,Delhi,Tablet,Returning,Google Ads,Consideration,12702,377,382,"$4,344.00","$8,223.00",No,74.25,442,Yes,Middle,8/25/2024,August
CUST103872,23,Female,Delhi,Desktop,New,Organic,Awareness,75965,161,234,"$8,291.00","$7,854.00",No,55.13,753,No,Top,10/11/2024,October
